Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street
190504271,1/4/19,1740,5,Harbor,500,13,M,H,24,Miscellaneous Other Violations,M,594.1(E)PC,MINOR POSSESSING SPRAY PAINT,LAKME,SANDISON
190504335,1/4/19,1300,5,Harbor,558,64,M,B,18,Drunkeness,M,41.27DLAMC,POSS ALCH BEV ON POSTED PREM,2ND                          ST,PACIFIC                      AV
190504336,1/4/19,1200,5,Harbor,500,31,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH                          ST,PALOS VERDES
190704172,1/4/19,2135,7,Wilshire,722,34,F,W,6,Larceny,M,459.5PC,SHOPLIFTING,8400    BEVERLY                      BL,
190904139,1/4/19,2355,9,Van Nuys,901,31,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,COVELLO,SEPULVEDA
190904140,1/4/19,2230,9,Van Nuys,901,31,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,CANTLAY,SEPULVEDA
190904286,1/4/19,1220,9,Van Nuys,941,42,F,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,SAN DIEGO                    FY,BURBANK                      BL
191004140,1/4/19,430,10,West Valley,1018,45,M,H,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,SHERMAN                      WY,WOODLEY
191104212,1/4/19,1430,11,Northeast,1113,64,F,W,6,Larceny,M,490.2PC,PETTY THEFT,2600    COLORADO                     BL,
191104515,1/4/19,2000,11,Northeast,1133,29,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,FLETCHER,LA CLEDE
191204276,1/4/19,1840,12,77th Street,1249,26,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,76TH                         ST,FIGUEROA
191204277,1/4/19,1830,12,77th Street,1263,34,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,84TH                         ST,FIGUEROA
191204278,1/4/19,1730,12,77th Street,1249,20,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,65TH                         ST,FIGUEROA
191204279,1/4/19,1740,12,77th Street,1257,30,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,79TH                         ST,FIGUEROA
191204280,1/4/19,1735,12,77th Street,1266,18,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,82ND,FIGUEROA
191204283,1/4/19,1900,12,77th Street,1249,19,F,H,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,66TH,FIGUEROA
191204284,1/4/19,1910,12,77th Street,1249,24,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,65TH,FIGUEROA
191204287,1/4/19,1700,12,77th Street,1249,18,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,66TH,FIGUEROA
191204288,1/4/19,1900,12,77th Street,1249,22,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,70TH,FIGUEROA
191204291,1/4/19,1700,12,77th Street,1249,19,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,65TH,FIGUEROA
191304367,1/4/19,1020,13,Newton,1307,62,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH,CERES                        AV
192004399,1/4/19,1030,20,Olympic,2073,41,M,B,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,2100    VENICE                       BL,
192004670,1/4/19,425,20,Olympic,2073,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH                         ST,WESTERN                      AV
192004671,1/4/19,355,20,Olympic,2073,19,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH                         ST,WESTERN                      AV
192104181,1/4/19,1100,21,Topanga,2149,60,M,W,24,Miscellaneous Other Violations,M,41.24DLAMC,TRESPASS W/PRIOR WARNING 24HRS,19700    SHERMAN                      WY,
192104182,1/4/19,1100,21,Topanga,2149,52,F,H,24,Miscellaneous Other Violations,M,41.24DLAMC,TRESPASS W/PRIOR WARNING 24HRS,19700    SHERMAN                      WY,
191204286,1/4/19,1730,12,77th Street,1266,43,F,B,13,Prostitution/Allied,M,647(B)(1)PC,SOLICIT/ENGAGE IN ANY ACT OF PROSTITUTION,82ND,FIGUEROA
5513091,1/4/19,1820,9,Van Nuys,914,33,M,W,2,Rape,F,289(A)(1)PC,SEX PENETRATION: FORCE/ETC,15200    SHERMAN                      WY,
5512873,1/4/19,1440,8,West LA,899,23,F,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,8900    NATIONAL                     BL,
5512801,1/4/19,1440,8,West LA,899,31,F,B,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,8900    NATIONAL                     BL,
5513008,1/4/19,1600,20,Olympic,2024,26,F,W,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,500 S  WESTERN                      AV,
5512998,1/4/19,1600,20,Olympic,2024,23,F,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,500 S  WESTERN                      AV,
5512845,1/4/19,1000,6,Hollywood,667,33,M,H,14,Sex (except rape/prst),F,311.11(A)PC,POSSESS OBSCENE MATTER DEPICTING A MINOR,1400 N  GORDON                       ST,
5512990,1/4/19,1600,20,Olympic,2024,20,F,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,500 S  WESTERN                      AV,
5512999,1/4/19,1600,20,Olympic,2024,25,F,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,500 S  WESTERN                      AV,
5512984,1/4/19,1600,20,Olympic,2024,24,M,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,500 S  WESTERN                      AV,
5512898,1/4/19,1440,8,West LA,899,26,F,B,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,8900    NATIONAL                     BL,
5513005,1/4/19,2100,12,77th Street,1269,26,M,H,24,Miscellaneous Other Violations,F,32PC,ACCESSORY AFTR FACT-KNOW FEL CRIME/PERSON,80TH                         ST,SAN PEDRO                    ST
5512793,1/4/19,1440,8,West LA,899,49,M,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,8900    NATIONAL                     BL,
5513020,1/4/19,1600,20,Olympic,2024,30,F,W,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,500 S  WESTERN                      AV,
5512917,1/4/19,1440,8,West LA,899,23,F,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,8900    NATIONAL                     BL,
5512980,1/4/19,1600,20,Olympic,2024,24,F,W,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,500 S  WESTERN                      AV,
191204281,1/4/19,1625,12,77th Street,1249,21,F,B,13,Prostitution/Allied,M,647(B)(1)PC,SOLICIT/ENGAGE IN ANY ACT OF PROSTITUTION,65TH,FIGUEROA
190104334,1/5/19,320,1,Central,159,33,F,B,,,M,23300ABP,,1700 E  7TH                          ST,
190605185,1/5/19,1700,6,Hollywood,645,57,M,B,,,I,53.50(A)LAM,,6800    HOLLYWOOD                    BL,
191404470,1/5/19,915,14,Pacific,1413,18,M,W,,,I,41.18(A)LAM,,3RD,ROSE                         AV
191404466,1/5/19,2140,14,Pacific,1431,53,M,H,,,I,63.44I9LAMC,,PALOMA,OCEAN FRONT                  WK
190804204,1/5/19,1100,8,West LA,898,22,F,W,,,I,11362.3(1)H,,2500 S  ROBERTSON                    BL,
191404468,1/5/19,645,14,Pacific,1431,39,M,W,,,I,63.44(I)(9),,18TH,OCEAN FRONT                  WK
190804205,1/5/19,1115,8,West LA,898,23,M,W,,,I,41.45(C)LAM,,ROBERTSON,BEVERLYWOOD
190104333,1/5/19,320,1,Central,159,29,M,H,,,M,103.102CLAM,,1700 E  7TH                          ST,
190605180,1/5/19,1420,6,Hollywood,645,41,M,W,,,I,41.27(C)LAM,,SUNSET,LA BREA
190605186,1/5/19,1330,6,Hollywood,645,47,M,H,,,I,53.50(A)LAM,,6800    HOLLYWOOD                    BL,
191404469,1/5/19,915,14,Pacific,1413,55,M,B,,,I,41.18(A)LAM,,3RD,ROSE                         AV
191904784,1/5/19,1300,19,Mission,1963,51,M,W,,,I,41.24ALAMC,,14700    PLUMMER                      ST,
191104277,1/5/19,2045,11,Northeast,1113,26,M,W,6,Larceny,M,459.5(A)PC,SHOPLIFTING,2800    COLORADO                     BL,
190104322,1/5/19,1505,1,Central,152,27,M,W,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,6TH,HILL
190104323,1/5/19,1505,1,Central,152,36,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,6TH,HILL
190104421,1/5/19,1205,1,Central,152,29,M,H,8,Other Assaults,M,243(A)PC,BATTERY ON PERSON,500 S  HILL                         ST,
190104554,1/5/19,1500,1,Central,152,29,M,W,24,Miscellaneous Other Violations,M,41.24ALAMC,TRESPASS ON PVT PROP W/SIGN POSTED,7TH,GRAND                        AV
190104590,1/5/19,1855,1,Central,182,49,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,9TH,HOPE                         ST
190104592,1/5/19,1855,1,Central,182,49,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,9TH,HOPE                         ST
190605184,1/5/19,1510,6,Hollywood,636,39,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,HOLLYWOOD,WILCOX
190605189,1/5/19,2250,6,Hollywood,656,49,M,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,SANTA MONICA,VINE
190605190,1/5/19,2330,6,Hollywood,669,30,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,VIRGINIA,KINGSLEY
190804168,1/5/19,950,8,West LA,884,58,M,W,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,COTNER,MISSISSIPPI
190804189,1/5/19,1025,8,West LA,853,39,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,OHIO,COTNER
191204322,1/5/19,1335,12,77th Street,1266,23,F,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,FIGUEROA,81ST                         ST
191204324,1/5/19,1420,12,77th Street,1257,30,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,77TH                         ST,HOOVER
191204325,1/5/19,1250,12,77th Street,1249,50,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,70TH                         ST,FIGUEROA
191204328,1/5/19,1345,12,77th Street,1266,26,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,FIGUEROA,84TH                         ST
191204330,1/5/19,1400,12,77th Street,1266,19,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,80TH                         ST,VERMONT
191204331,1/5/19,1500,12,77th Street,1257,18,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,76TH                         ST,FIGUEROA
191204332,1/5/19,1300,12,77th Street,1249,20,F,H,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,65TH                         ST,FIGUEROA
191204333,1/5/19,1355,12,77th Street,1266,39,M,H,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,80TH                         ST,VERMONT
191204393,1/5/19,1955,12,77th Street,1266,23,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,82ND                         ST,FIGUEROA                     ST
191204394,1/5/19,1955,12,77th Street,1266,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,81ST                         ST,FIGUEROA                     ST
191204395,1/5/19,1920,12,77th Street,1266,23,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,84TH                         ST,FIGUEROA                     ST
191204397,1/5/19,2030,12,77th Street,1266,18,M,H,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,83RD                         ST,GRAND                        AV
191204398,1/5/19,2044,12,77th Street,1267,27,F,H,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,82ND                         ST,FIGUEROA                     ST
191204399,1/5/19,1930,12,77th Street,1249,27,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,96TH                         ST,FIGUEROA                     ST
191804293,1/5/19,1500,18,Southeast,1822,33,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,101ST                        ST,FIGUEROA
192104173,1/5/19,1230,21,Topanga,2125,31,F,H,24,Miscellaneous Other Violations,M,41.24DLAMC,TRESPASS W/PRIOR WARNING 24HRS,7900    CANOGA                       AV,
192104174,1/5/19,1230,21,Topanga,2125,39,M,H,24,Miscellaneous Other Violations,M,41.24DLAMC,TRESPASS W/PRIOR WARNING 24HRS,7900    CANOGA                       AV,
190605182,1/5/19,1710,6,Hollywood,638,22,M,W,16,Narcotic Drug Laws,I,11362.3A1HS,SMOKE/INGEST MARIJUANA IN PUBLIC PLACE,5700    HOLLYWOOD                    BL,
190605187,1/5/19,2020,6,Hollywood,647,25,M,B,16,Narcotic Drug Laws,I,11362.3A1HS,SMOKE/INGEST MARIJUANA IN PUBLIC PLACE,HOLLYWOOD,CAHUENGA
190605188,1/5/19,1940,6,Hollywood,678,28,M,B,16,Narcotic Drug Laws,I,11362.3A1HS,SMOKE/INGEST MARIJUANA IN PUBLIC PLACE,4900    LEMON GROVE                  AV,
190605191,1/5/19,2110,6,Hollywood,646,24,M,B,16,Narcotic Drug Laws,I,11362.3A1HS,SMOKE/INGEST MARIJUANA IN PUBLIC PLACE,HOLLYWOOD,WILCOX
190605195,1/5/19,2215,6,Hollywood,636,22,M,H,16,Narcotic Drug Laws,I,11362.3A1HS,SMOKE/INGEST MARIJUANA IN PUBLIC PLACE,LEXINGTON,MC CADDEN
191604311,1/5/19,1300,16,Foothill,1657,56,M,W,24,Miscellaneous Other Violations,M,308(A)PC,GIVE TOBACCO/SMOKG PARAPHERNALIA MINR <18,7600    FOOTHILL                     BL,
190605192,1/5/19,2215,6,Hollywood,663,22,M,H,16,Narcotic Drug Laws,I,11362.3A1HS,SMOKE/INGEST MARIJUANA IN PUBLIC PLACE,LEXINGTON,MC CADDEN
5513858,1/5/19,2320,7,Wilshire,721,24,F,H,8,Other Assaults,M,243(E)(1)PC,BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL,100 S  WETHERLY                     DR,
5513711,1/5/19,1220,9,Van Nuys,948,37,M,B,4,Aggravated Assault,F,A187(A)PC,ATTEMPT - MURDER,13600    OXNARD                       ST,
5513611,1/5/19,1235,7,Wilshire,789,29,M,B,7,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,9TH,23RD
5513277,1/5/19,525,13,Newton,1309,8,M,B,26,Non-Criminal Detention,D,300(G)WI,"PARENT IN CUSTODY, NO CARETAKER AVAILABLE",1700 E  7TH                          ST,
191404665,1/6/19,655,14,Pacific,1411,44,F,W,,,I,63.44(I)9LA,,OCEAN FRONT,OZONE
191404666,1/6/19,1350,14,Pacific,1413,48,M,B,,,I,41.18(A)LAM,,3RD,ROSE
191504670,1/6/19,1500,15,N Hollywood,1519,32,M,H,,,I,41.45(D)LAM,,SATSUMA,VANOWEN
191404464,1/6/19,1235,14,Pacific,1411,38,F,W,,,I,63.44(B)(14,,OCEAN FRONT                  WK,ROSE
190604908,1/6/19,1017,6,Hollywood,666,35,M,B,,,M,25620(A)BP,,1200    VINE                         ST,
191504671,1/6/19,1500,15,N Hollywood,1519,55,M,W,,,I,41.45(D)LAM,,SATSUMA,VANOWEN
191604231,1/6/19,1950,16,Foothill,1611,19,M,H,,,M,47.15(A)LAM,,BRADLEY,DESMOND
191604233,1/6/19,1950,16,Foothill,1611,18,M,H,,,M,47.15(A)LAM,,DESMOND                      ST,BRADLEY                      AV
191604232,1/6/19,1950,16,Foothill,1611,19,M,H,,,M,4715(A)LAMC,,BRADLEY,DESMOND
190104471,1/6/19,140,1,Central,195,19,M,H,24,Miscellaneous Other Violations,M,103.102LAMC,CAFE ENTERTAINMENT VIOL,1700    MAPLE                        AV,
190104475,1/6/19,1245,1,Central,157,40,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,5TH,SAN PEDRO                    ST
190104476,1/6/19,1448,1,Central,156,37,F,B,19,Disturbing the Peace,M,41.57LAMC,PROHIBITED NOISE,5TH,WALL                         ST
190104477,1/6/19,900,1,Central,166,62,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH,SAN PEDRO                    ST
190104478,1/6/19,900,1,Central,166,56,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH,SAN PEDRO                    ST
190504311,1/6/19,1940,5,Harbor,566,34,M,W,16,Narcotic Drug Laws,M,11377HS,POSSESSION CONTROLLED SUBSTANCE,14TH                         ST,PACIFIC                      AV
190606624,1/6/19,1045,6,Hollywood,663,27,M,W,24,Miscellaneous Other Violations,M,41.24ALAMC,TRESPASS ON PVT PROP W/SIGN POSTED,1200 N  SYCAMORE                     AV,
190804210,1/6/19,910,8,West LA,854,52,M,W,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,COTNER,NEBRASKA
190804249,1/6/19,1223,8,West LA,826,22,M,H,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,11900 W  SAN VICENTE                  BL,
190804259,1/6/19,830,8,West LA,884,37,F,W,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,PICO,SAWTELLE
190804260,1/6/19,835,8,West LA,884,59,M,W,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,PICO,SAWTELLE
191204957,1/6/19,1015,12,77th Street,1267,30,F,B,14,Sex (except rape/prst),M,647(A)PC,SOLICIT/ENGAGE LEWD ACT IN PUBLIC VIEW,GRAND                        AV,83RD                         ST
191404659,1/6/19,1315,14,Pacific,1411,21,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT,BREEZE
191404660,1/6/19,1320,14,Pacific,1411,21,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT,BREEZE
191404661,1/6/19,1835,14,Pacific,1431,34,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MARKET,OCEAN FRONT
191404662,1/6/19,1840,14,Pacific,1431,32,F,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT,MARKET
191404663,1/6/19,1110,14,Pacific,1412,52,M,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MAIN,WESTMINSTER
191404664,1/6/19,1505,14,Pacific,1412,58,M,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,WAVE CREST,OCEAN FRONT
191404670,1/6/19,1540,14,Pacific,1411,38,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,OCEAN FRONT,WESTMINSTER
191404672,1/6/19,1320,14,Pacific,1411,20,F,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT,BREEZE
191405049,1/6/19,1540,14,Pacific,1431,29,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,OCEAN FRONT,WESTMINSTER
191704424,1/6/19,1630,17,Devonshire,1764,18,M,B,6,Larceny,M,459.5PC,SHOPLIFTING,9300    TAMPA                        AV,
191204946,1/6/19,840,12,77th Street,1249,28,F,B,13,Prostitution/Allied,M,647(B)(1)PC,SOLICIT/ENGAGE IN ANY ACT OF PROSTITUTION,70TH,FIGUEROA
5514096,1/6/19,1210,19,Mission,1925,30,M,H,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,12600    SAN FERNANDO                 RD,
5513953,1/6/19,215,7,Wilshire,775,21,M,H,24,Miscellaneous Other Violations,F,594(A)(1)PC,DEFACE PROPERTY,4800    MASCOT                       ST,
5513952,1/6/19,245,12,77th Street,1215,20,M,B,4,Aggravated Assault,F,245(A)(2)PC,ADW W/FIREARM,54TH                         ST,BUDLONG
191504335,1/7/19,1310,15,N Hollywood,1548,44,M,B,,,M,308(A)1PC,,5200    LANKERSHIM                   BL,
191504336,1/7/19,1400,15,N Hollywood,1529,22,M,W,,,M,308(A)1PC,,10800    VICTORY                      BL,
191504333,1/7/19,1140,15,N Hollywood,1525,35,M,H,,,M,308(A)1PC,,6400    LANKERSHIM                   BL,
190104473,1/7/19,1820,1,Central,157,60,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,7TH,CROCKER                      ST
190104474,1/7/19,1850,1,Central,176,24,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH,SAN JULIAN                   ST
190104669,1/7/19,2025,1,Central,161,30,F,B,6,Larceny,M,459.5PC,SHOPLIFTING,700 S  FIGUEROA                     ST,
190304384,1/7/19,1935,3,Southwest,329,59,M,H,24,Miscellaneous Other Violations,M,71.02LAMC,HIRE VEH W/O LIC,FIGUEROA,31ST
190304386,1/7/19,2000,3,Southwest,329,60,M,H,24,Miscellaneous Other Violations,M,71.02LAMC,HIRE VEH W/O LIC,FIGUEROA,31ST
190304387,1/7/19,2005,3,Southwest,329,22,M,H,24,Miscellaneous Other Violations,M,71.02LAMC,HIRE VEH W/O LIC,FIGUEROA,31ST
190304388,1/7/19,2035,3,Southwest,329,29,M,H,24,Miscellaneous Other Violations,M,71.02LAMC,HIRE VEH W/O LIC,FIGUEROA,31ST
190504319,1/7/19,2200,5,Harbor,563,22,M,H,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,16TH,GRAND
190504522,1/7/19,1240,5,Harbor,566,45,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,8TH,PALOS VERDES
190904277,1/7/19,1140,9,Van Nuys,914,47,M,W,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,VAN NUYS                     BL,HART
191504352,1/7/19,1730,15,N Hollywood,1502,43,M,B,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,WHITSETT                     AV,SATICOY                      ST
191904314,1/7/19,750,19,Mission,1981,77,M,B,24,Miscellaneous Other Violations,M,41.24DLAMC,TRESPASS W/PRIOR WARNING 24HRS,8700 N  SEPULVEDA                    BL,
190904362,1/7/19,1830,9,Van Nuys,923,55,M,H,,,M,25620(A)BP,,VAN NUYS,ARCHWOOD
191904326,1/7/19,130,19,Mission,1991,50,F,H,13,Prostitution/Allied,M,647(B)(1)PC,SOLICIT/ENGAGE IN ANY ACT OF PROSTITUTION,SEPULVEDA,ROSCOE
5515057,1/7/19,1550,1,Central,171,15,M,H,24,Miscellaneous Other Violations,M,594(A)PC,VANDALISM,1000 W  CHICK HEARN                  CT,
5515217,1/7/19,1745,21,Topanga,2185,25,M,W,3,Robbery,F,A211PC,ATTEMPT - ROBBERY,TOPANGA CANYON,VENTURA                      BL
5515932,1/8/19,1845,19,Mission,1907,40,M,H,24,Miscellaneous Other Violations,F,594(A)(2)PC,DAMAGE PROPERTY,FOOTHILL                     BL,MACLAY
180601975,1/8/19,2230,6,Hollywood,646,33,M,W,,,M,46.91(A)LAM,,6400    HOLLYWOOD                    BL,
191004284,1/8/19,900,10,West Valley,1039,16,M,B,,,M,417(1)PC,,6600    GAVIOTA                      AV,
190904731,1/8/19,300,9,Van Nuys,904,29,M,H,,,M,653.22,,SEPULVEDA                    BL,WYANDOTTE
191104398,1/8/19,1130,11,Northeast,1128,54,M,W,,,M,11377,,YORK                         BL,FIGUEROA                     ST
191504397,1/8/19,1405,15,N Hollywood,1538,46,M,H,,,M,11364H&S,,VINELAND,COLLINS
190104550,1/8/19,1330,1,Central,152,54,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,6TH,OLIVE                        ST
190104565,1/8/19,1530,1,Central,148,51,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,5TH,SAN PEDRO                    ST
190104566,1/8/19,905,1,Central,157,59,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,6TH,SAN PEDRO                    ST
190104567,1/8/19,905,1,Central,158,53,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH,CERES                        AV
190104568,1/8/19,1535,1,Central,148,27,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,5TH,SAN PEDRO                    ST
190104575,1/8/19,1023,1,Central,174,35,M,B,24,Miscellaneous Other Violations,M,41.47.2LAMC,URINATING OR DEFECATING IN PUBLIC,700 S  MAIN                         ST,
